-3.390081315468479879e+05,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01
-3.390081315468479879e+05,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,4.150000000000000000e+01,4.150000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01
-3.031236834933669888e+05,1.012039693921170880e+00,-7.155146269653753352e-04,4.840913764906150663e-01,4.331754075897649869e+01,3.784197418188951900e+01,1.335247526607243707e+01,1.327844059428347379e+01,1.137660318145162497e-01,1.018880009974127698e-01
-2.974176248032854055e+05,1.009132118824655144e+00,-8.373997534846506054e-04,5.258362410813370857e-01,4.801824167768671714e+01,3.965930902913368072e+01,1.327705443676927288e+01,1.185196214133780046e+01,1.083248115885465102e-01,1.316898277205831858e-01
-2.653811892312605050e+05,9.763414953476403646e-01,-1.549753942240668803e-03,4.709547842839232890e-01,5.497771900540486456e+01,3.193050988771355492e+01,1.331184826774455665e+01,1.229284820885279217e+01,1.215943836182401122e-01,8.978591928583500026e-02
-2.510959221778676147e+05,9.896062354751187229e-01,-1.060027666668184911e-03,4.485080897543518019e-01,5.645179467094222048e+01,2.684780868393240638e+01,1.316047066743993632e+01,1.243639070740358221e+01,1.360625055662433025e-01,1.243270955027494518e-01
-3.286328437888654298e+04,9.399857522773756857e-01,-1.897887487403685999e-03,5.893763009340124981e-01,6.252401174444173648e+01,2.257911248136850091e+01,1.400181224428200366e+01,1.259309987808925690e+01,1.486598404201751600e-01,1.533865465853426480e-01
-3.286328437888654298e+04,9.399857522773756857e-01,-1.897887487403685999e-03,5.893763009340124981e-01,6.252401174444173648e+01,2.257911248136850091e+01,1.400181224428200366e+01,1.259309987808925690e+01,1.486598404201751600e-01,1.533865465853426480e-01
-3.286328437888654298e+04,9.399857522773756857e-01,-1.897887487403685999e-03,5.893763009340124981e-01,6.252401174444173648e+01,2.257911248136850091e+01,1.400181224428200366e+01,1.259309987808925690e+01,1.486598404201751600e-01,1.533865465853426480e-01
-3.286328437888654298e+04,9.399857522773756857e-01,-1.897887487403685999e-03,5.893763009340124981e-01,6.252401174444173648e+01,2.257911248136850091e+01,1.400181224428200366e+01,1.259309987808925690e+01,1.486598404201751600e-01,1.533865465853426480e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.876072843352023847e+04,9.535241686870656874e-01,-2.841785402623043730e-03,5.216026105504629751e-01,5.402040599161234979e+01,2.086908124207657522e+01,1.446887942492118029e+01,1.206076230665894755e+01,1.296229073382912378e-01,1.944611392600050226e-01
-2.089955621090932254e+04,9.474794754022086707e-01,-4.523283728020311908e-03,4.613816024819075712e-01,5.762346836262675964e+01,2.081295173657536779e+01,1.435223587386851918e+01,1.166297577110326600e+01,1.287020913304502689e-01,1.754106316010476119e-01
-2.089955621090932254e+04,9.474794754022086707e-01,-4.523283728020311908e-03,4.613816024819075712e-01,5.762346836262675964e+01,2.081295173657536779e+01,1.435223587386851918e+01,1.166297577110326600e+01,1.287020913304502689e-01,1.754106316010476119e-01
-2.089955621090932254e+04,9.474794754022086707e-01,-4.523283728020311908e-03,4.613816024819075712e-01,5.762346836262675964e+01,2.081295173657536779e+01,1.435223587386851918e+01,1.166297577110326600e+01,1.287020913304502689e-01,1.754106316010476119e-01
-2.089955621090932254e+04,9.474794754022086707e-01,-4.523283728020311908e-03,4.613816024819075712e-01,5.762346836262675964e+01,2.081295173657536779e+01,1.435223587386851918e+01,1.166297577110326600e+01,1.287020913304502689e-01,1.754106316010476119e-01
-2.089955621090932254e+04,9.474794754022086707e-01,-4.523283728020311908e-03,4.613816024819075712e-01,5.762346836262675964e+01,2.081295173657536779e+01,1.435223587386851918e+01,1.166297577110326600e+01,1.287020913304502689e-01,1.754106316010476119e-01
-2.089955621090932254e+04,9.474794754022086707e-01,-4.523283728020311908e-03,4.613816024819075712e-01,5.762346836262675964e+01,2.081295173657536779e+01,1.435223587386851918e+01,1.166297577110326600e+01,1.287020913304502689e-01,1.754106316010476119e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.288949689346786181e+04,9.431321382632357198e-01,-5.464877459741009948e-03,5.007127112631367671e-01,5.707645484992219309e+01,2.179310785121648664e+01,1.441639630133757422e+01,1.230465785619089303e+01,1.689738186525748809e-01,2.003493396689451367e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-1.275739703693486808e+04,9.712683366980969790e-01,-6.805487814978722350e-03,4.989286488571393896e-01,5.129077071721764725e+01,2.307771371331536869e+01,1.368464153572217334e+01,1.225149788262081252e+01,1.613896919351616166e-01,2.124842414254490830e-01
-9.350798325232455682e+03,9.608889551894923553e-01,-7.400247023975306537e-03,4.973271940220270748e-01,5.810445663943754369e+01,2.220325369087270673e+01,1.352941331969489624e+01,1.203613508499362794e+01,1.356073689302915997e-01,2.088969984247104894e-01
-9.350798325232455682e+03,9.608889551894923553e-01,-7.400247023975306537e-03,4.973271940220270748e-01,5.810445663943754369e+01,2.220325369087270673e+01,1.352941331969489624e+01,1.203613508499362794e+01,1.356073689302915997e-01,2.088969984247104894e-01
-9.350798325232455682e+03,9.608889551894923553e-01,-7.400247023975306537e-03,4.973271940220270748e-01,5.810445663943754369e+01,2.220325369087270673e+01,1.352941331969489624e+01,1.203613508499362794e+01,1.356073689302915997e-01,2.088969984247104894e-01
-9.350798325232455682e+03,9.608889551894923553e-01,-7.400247023975306537e-03,4.973271940220270748e-01,5.810445663943754369e+01,2.220325369087270673e+01,1.352941331969489624e+01,1.203613508499362794e+01,1.356073689302915997e-01,2.088969984247104894e-01
